2014-05-22 14:43:30,247 INFO | class_cie_con_mod | root | getting /accounts/AGerry/accounts tooks 0:00:01.294266
2014-05-22 14:51:45,035 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F2 took 0:00:00.286812
2014-05-22 14:51:45,035 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:51:45,269 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F3 took 0:00:00.233981
2014-05-22 14:51:45,269 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:51:45,529 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F4 took 0:00:00.258981
2014-05-22 14:51:45,529 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:51:45,550 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:51:45] "GET /accounts/AGerry/subscriptions HTTP/1.1" 200 -
2014-05-22 14:51:45,553 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:51:45] "GET /static/css/ui-lightness/images/ui-bg_glass_65_ffffff_1x400.png HTTP/1.1" 200 -
2014-05-22 14:53:57,536 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions tooks 0:00:01.055376
2014-05-22 14:53:57,537 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:54:02,440 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0080024561234 took 0:00:04.902686
2014-05-22 14:54:02,440 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:54:03,925 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818220088 took 0:00:01.484551
2014-05-22 14:54:03,925 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:54:04,809 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818303030 took 0:00:00.883191
2014-05-22 14:54:04,809 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:54:06,286 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818365000 took 0:00:01.476063
2014-05-22 14:54:06,286 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:54:07,923 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818719819 took 0:00:01.636444
2014-05-22 14:54:07,923 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:54:09,296 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303370 took 0:00:01.372216
2014-05-22 14:54:09,296 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:54:10,330 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373 took 0:00:01.032578
2014-05-22 14:54:10,330 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:54:11,594 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F2 took 0:00:01.262700
2014-05-22 14:54:11,594 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:54:12,631 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F3 took 0:00:01.037088
2014-05-22 14:54:12,632 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:54:13,690 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F4 took 0:00:01.057834
2014-05-22 14:54:13,690 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:54:13,700 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:54:13] "GET /accounts/AGerry/subscriptions HTTP/1.1" 200 -
2014-05-22 14:54:13,764 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:54:13] "GET /static/css/lib/united.bootstrap.min.css HTTP/1.1" 304 -
2014-05-22 14:54:13,767 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:54:13] "GET /static/css/ui-lightness/jquery-ui-1.10.4.custom.min.css HTTP/1.1" 304 -
2014-05-22 14:54:13,770 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:54:13] "GET /static/css/main.css HTTP/1.1" 304 -
2014-05-22 14:54:13,773 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:54:13] "GET /static/css/lib/bootstrap-responsive.css HTTP/1.1" 304 -
2014-05-22 14:54:13,775 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:54:13] "GET /static/logo-placeholder.gif HTTP/1.1" 304 -
2014-05-22 14:54:13,778 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:54:13] "GET /static/eircom-2colour.png HTTP/1.1" 304 -
2014-05-22 14:54:58,348 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:54:58] "GET /favicon.ico HTTP/1.1" 404 -
2014-05-22 14:56:07,729 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions tooks 0:00:00.624523
2014-05-22 14:56:07,729 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:08,779 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0080024561234 took 0:00:01.048837
2014-05-22 14:56:08,779 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:10,191 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818220088 took 0:00:01.411340
2014-05-22 14:56:10,191 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:11,473 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818303030 took 0:00:01.281428
2014-05-22 14:56:11,473 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:13,050 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818365000 took 0:00:01.575944
2014-05-22 14:56:13,050 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:14,864 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818719819 took 0:00:01.813244
2014-05-22 14:56:14,864 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:17,590 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303370 took 0:00:02.724682
2014-05-22 14:56:17,590 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:19,623 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373 took 0:00:02.032561
2014-05-22 14:56:19,623 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:21,170 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F2 took 0:00:01.545731
2014-05-22 14:56:21,170 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:22,644 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F3 took 0:00:01.474207
2014-05-22 14:56:22,645 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:23,700 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F4 took 0:00:01.054613
2014-05-22 14:56:23,700 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:23,710 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:56:23] "GET /accounts/AGerry/subscriptions HTTP/1.1" 200 -
2014-05-22 14:56:24,521 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions tooks 0:00:00.808873
2014-05-22 14:56:24,521 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:26,361 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0080024561234 took 0:00:01.839730
2014-05-22 14:56:26,361 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:28,008 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818220088 took 0:00:01.645908
2014-05-22 14:56:28,008 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:32,868 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818303030 took 0:00:04.858349
2014-05-22 14:56:32,868 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:33,738 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818365000 took 0:00:00.869696
2014-05-22 14:56:33,738 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:34,730 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818719819 took 0:00:00.991138
2014-05-22 14:56:34,730 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:35,513 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303370 took 0:00:00.782196
2014-05-22 14:56:35,513 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:36,332 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373 took 0:00:00.818360
2014-05-22 14:56:36,332 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:37,095 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F2 took 0:00:00.761579
2014-05-22 14:56:37,095 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:37,984 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F3 took 0:00:00.889017
2014-05-22 14:56:37,985 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:43,146 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F4 took 0:00:05.160798
2014-05-22 14:56:43,146 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:56:43,149 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:56:43] "GET /accounts/AGerry/subscriptions HTTP/1.1" 200 -
2014-05-22 14:56:43,210 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:56:43] "GET /static/css/lib/united.bootstrap.min.css HTTP/1.1" 200 -
2014-05-22 14:56:43,214 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:56:43] "GET /static/css/lib/bootstrap-responsive.css HTTP/1.1" 200 -
2014-05-22 14:56:43,217 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:56:43] "GET /static/css/ui-lightness/jquery-ui-1.10.4.custom.min.css HTTP/1.1" 200 -
2014-05-22 14:56:43,221 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:56:43] "GET /static/css/main.css HTTP/1.1" 200 -
2014-05-22 14:56:43,224 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:56:43] "GET /static/logo-placeholder.gif HTTP/1.1" 200 -
2014-05-22 14:56:43,227 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:56:43] "GET /static/eircom-2colour.png HTTP/1.1" 200 -
2014-05-22 14:56:43,430 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:56:43] "GET /assets/ico/favicon.ico HTTP/1.1" 404 -
2014-05-22 14:57:00,177 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:57:00] "GET /favicon.ico HTTP/1.1" 404 -
2014-05-22 14:57:57,698 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions tooks 0:00:00.363842
2014-05-22 14:57:57,698 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:57:58,406 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0080024561234 took 0:00:00.707958
2014-05-22 14:57:58,407 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:57:58,937 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818220088 took 0:00:00.529278
2014-05-22 14:57:58,937 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:57:59,519 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818303030 took 0:00:00.581794
2014-05-22 14:57:59,520 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:58:00,074 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818365000 took 0:00:00.553275
2014-05-22 14:58:00,074 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:58:00,518 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818719819 took 0:00:00.443890
2014-05-22 14:58:00,518 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:58:01,119 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303370 took 0:00:00.600115
2014-05-22 14:58:01,119 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:58:01,658 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373 took 0:00:00.537676
2014-05-22 14:58:01,658 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:58:01,917 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F2 took 0:00:00.257847
2014-05-22 14:58:01,917 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:58:02,200 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F3 took 0:00:00.282277
2014-05-22 14:58:02,200 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:58:02,511 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F4 took 0:00:00.310729
2014-05-22 14:58:02,511 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:58:02,521 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:58:02] "GET /accounts/AGerry/subscriptions HTTP/1.1" 200 -
2014-05-22 14:58:02,657 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:58:02] "GET /static/css/lib/united.bootstrap.min.css HTTP/1.1" 200 -
2014-05-22 14:58:02,662 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:58:02] "GET /static/css/lib/bootstrap-responsive.css HTTP/1.1" 200 -
2014-05-22 14:58:02,672 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:58:02] "GET /static/css/ui-lightness/jquery-ui-1.10.4.custom.min.css HTTP/1.1" 200 -
2014-05-22 14:58:02,675 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:58:02] "GET /static/css/main.css HTTP/1.1" 200 -
2014-05-22 14:58:02,681 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:58:02] "GET /static/logo-placeholder.gif HTTP/1.1" 200 -
2014-05-22 14:58:02,687 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:58:02] "GET /static/eircom-2colour.png HTTP/1.1" 200 -
2014-05-22 14:58:02,892 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:58:02] "GET /assets/ico/favicon.ico HTTP/1.1" 404 -
2014-05-22 14:59:05,625 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions tooks 0:00:00.617233
2014-05-22 14:59:05,625 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:06,541 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0080024561234 took 0:00:00.915595
2014-05-22 14:59:06,541 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:07,197 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818220088 took 0:00:00.655405
2014-05-22 14:59:07,198 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:07,897 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818303030 took 0:00:00.698774
2014-05-22 14:59:07,897 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:08,816 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818365000 took 0:00:00.918155
2014-05-22 14:59:08,816 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:09,823 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818719819 took 0:00:01.005319
2014-05-22 14:59:09,823 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:11,108 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303370 took 0:00:01.284693
2014-05-22 14:59:11,109 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:11,947 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373 took 0:00:00.837133
2014-05-22 14:59:11,947 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:12,242 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F2 took 0:00:00.294603
2014-05-22 14:59:12,242 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:12,523 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F3 took 0:00:00.280559
2014-05-22 14:59:12,523 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:12,803 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F4 took 0:00:00.278916
2014-05-22 14:59:12,803 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:12,814 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:12] "GET /accounts/AGerry/subscriptions HTTP/1.1" 200 -
2014-05-22 14:59:12,892 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:12] "GET /static/css/lib/united.bootstrap.min.css HTTP/1.1" 200 -
2014-05-22 14:59:12,896 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:12] "GET /static/css/lib/bootstrap-responsive.css HTTP/1.1" 200 -
2014-05-22 14:59:12,900 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:12] "GET /static/css/ui-lightness/jquery-ui-1.10.4.custom.min.css HTTP/1.1" 200 -
2014-05-22 14:59:12,903 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:12] "GET /static/css/main.css HTTP/1.1" 200 -
2014-05-22 14:59:12,907 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:12] "GET /static/logo-placeholder.gif HTTP/1.1" 200 -
2014-05-22 14:59:12,910 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:12] "GET /static/eircom-2colour.png HTTP/1.1" 200 -
2014-05-22 14:59:12,914 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:12] "GET /static/js/lib/jquery-1.10.2.js HTTP/1.1" 200 -
2014-05-22 14:59:12,919 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:12] "GET /static/js/lib/jquery-ui-1.10.4.custom.min.js HTTP/1.1" 200 -
2014-05-22 14:59:13,083 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:13] "GET /static/css/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 200 -
2014-05-22 14:59:13,109 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:13] "GET /static/css/ui-lightness/images/ui-bg_gloss-wave_35_f6a828_500x100.png HTTP/1.1" 200 -
2014-05-22 14:59:13,112 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:13] "GET /static/css/ui-lightness/images/ui-bg_glass_100_f6f6f6_1x400.png HTTP/1.1" 200 -
2014-05-22 14:59:13,115 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:13] "GET /static/css/ui-lightness/images/ui-icons_ef8c08_256x240.png HTTP/1.1" 200 -
2014-05-22 14:59:13,139 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:13] "GET /static/css/ui-lightness/images/ui-bg_diagonals-thick_20_666666_40x40.png HTTP/1.1" 200 -
2014-05-22 14:59:13,383 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:13] "GET /assets/ico/favicon.ico HTTP/1.1" 404 -
2014-05-22 14:59:23,613 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions tooks 0:00:00.277265
2014-05-22 14:59:23,613 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:24,111 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0080024561234 took 0:00:00.497767
2014-05-22 14:59:24,111 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:24,646 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818220088 took 0:00:00.533541
2014-05-22 14:59:24,646 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:25,097 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818303030 took 0:00:00.450213
2014-05-22 14:59:25,097 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:25,531 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818365000 took 0:00:00.432823
2014-05-22 14:59:25,531 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:25,965 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818719819 took 0:00:00.433389
2014-05-22 14:59:25,965 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:26,392 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303370 took 0:00:00.426121
2014-05-22 14:59:26,392 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:26,880 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373 took 0:00:00.486748
2014-05-22 14:59:26,880 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:27,105 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F2 took 0:00:00.224592
2014-05-22 14:59:27,105 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:27,375 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F3 took 0:00:00.269509
2014-05-22 14:59:27,375 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:27,637 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F4 took 0:00:00.261008
2014-05-22 14:59:27,637 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 14:59:27,641 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:27] "GET /accounts/AGerry/subscriptions HTTP/1.1" 200 -
2014-05-22 14:59:27,705 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:27] "GET /static/css/lib/united.bootstrap.min.css HTTP/1.1" 200 -
2014-05-22 14:59:27,707 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:27] "GET /static/css/lib/bootstrap-responsive.css HTTP/1.1" 200 -
2014-05-22 14:59:27,710 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:27] "GET /static/css/ui-lightness/jquery-ui-1.10.4.custom.min.css HTTP/1.1" 200 -
2014-05-22 14:59:27,712 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:27] "GET /static/css/main.css HTTP/1.1" 200 -
2014-05-22 14:59:27,715 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:27] "GET /static/js/lib/jquery-1.10.2.js HTTP/1.1" 200 -
2014-05-22 14:59:27,720 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:27] "GET /static/js/lib/jquery-ui-1.10.4.custom.min.js HTTP/1.1" 200 -
2014-05-22 14:59:27,724 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:27] "GET /static/logo-placeholder.gif HTTP/1.1" 200 -
2014-05-22 14:59:27,726 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:27] "GET /static/eircom-2colour.png HTTP/1.1" 200 -
2014-05-22 14:59:27,848 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:27] "GET /static/css/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 200 -
2014-05-22 14:59:27,870 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:27] "GET /static/css/ui-lightness/images/ui-bg_glass_100_f6f6f6_1x400.png HTTP/1.1" 200 -
2014-05-22 14:59:27,873 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:27] "GET /static/css/ui-lightness/images/ui-icons_ef8c08_256x240.png HTTP/1.1" 200 -
2014-05-22 14:59:27,875 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:27] "GET /static/css/ui-lightness/images/ui-bg_gloss-wave_35_f6a828_500x100.png HTTP/1.1" 200 -
2014-05-22 14:59:27,880 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:27] "GET /static/css/ui-lightness/images/ui-bg_diagonals-thick_20_666666_40x40.png HTTP/1.1" 200 -
2014-05-22 14:59:28,181 INFO | _internal | werkzeug | 127.0.0.1 - - [22/May/2014 14:59:28] "GET /assets/ico/favicon.ico HTTP/1.1" 404 -
2014-05-22 15:00:03,931 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions tooks 0:00:00.534166
2014-05-22 15:00:03,931 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 15:00:04,655 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0080024561234 took 0:00:00.723815
2014-05-22 15:00:04,655 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 15:00:05,329 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818220088 took 0:00:00.672926
2014-05-22 15:00:05,329 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 15:00:05,993 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818303030 took 0:00:00.663839
2014-05-22 15:00:05,994 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 15:00:06,571 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818365000 took 0:00:00.576111
2014-05-22 15:00:06,571 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 15:00:07,258 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S0818719819 took 0:00:00.685965
2014-05-22 15:00:07,258 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 15:00:08,290 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303370 took 0:00:01.031056
2014-05-22 15:00:08,290 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 15:00:09,735 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373 took 0:00:01.443954
2014-05-22 15:00:09,735 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 15:00:10,516 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F2 took 0:00:00.780088
2014-05-22 15:00:10,516 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 15:00:11,019 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F3 took 0:00:00.502552
2014-05-22 15:00:11,019 INFO | class_cie_con_mod | root | HTTP-200 successful request
2014-05-22 15:00:11,541 INFO | class_cie_con_mod | root | getting /accounts/AGerry/subscriptions/S1800303373F4 took 0:00:00.521036
